country,country_name,current_account_usd,current_account_usd_source_snapshot_id,frequency,gdp_current_usd,gdp_current_usd_source_snapshot_id,inflation_cpi_annual_pct,inflation_cpi_annual_pct_source_snapshot_id,population_total,population_total_source_snapshot_id,schema_version,vintage_policy,year
IDN,Indonesia,6900901091.30435,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,160446947784.909,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,11.5001160550887,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,219097902.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2001
IDN,Indonesia,7823542185.48575,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,195660611165.183,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,11.9001200338414,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,222088495.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2002
IDN,Indonesia,8106793838.4709,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,234772463823.808,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.75731256333564,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,225048008.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2003
IDN,Indonesia,1563009904.01622,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,256836875295.452,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.06406189133648,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,227926649.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2004
IDN,Indonesia,277544828.92532,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,285868619196.085,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,10.4532001873347,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,230871650.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2005
IDN,Indonesia,10859493593.9516,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,364570515618.357,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,13.108670985346,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,233951652.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2006
IDN,Indonesia,10491041826.7601,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,432216737774.861,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.40656087966005,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,237062337.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2007
IDN,Indonesia,125992416.495584,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,510228634992.258,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,10.2266663272483,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,240157903.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2008
IDN,Indonesia,10628489686.0765,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,539580085612.401,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.38641311792074,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,243220028.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2009
IDN,Indonesia,5144284990.19702,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,755094157621.936,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.13420639015885,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,246305322.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2010
IDN,Indonesia,1685068008.42165,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,892969104563.171,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.35604849112582,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,249470032.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2011
IDN,Indonesia,-24417850938.214,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,917869913332.649,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.2795142691943,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,252698525.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2012
IDN,Indonesia,-29109199017.0582,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,912524136718.018,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.41249457900391,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,255852467.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2013
IDN,Indonesia,-27509865798.2326,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,890814755533.537,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.39492882396559,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,258877399.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2014
IDN,Indonesia,-17518744569.4758,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,860854232686.214,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.36312061196646,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,261799249.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2015
IDN,Indonesia,-16952255385.0262,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,931877364037.698,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.52580452815451,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,264627418.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2016
IDN,Indonesia,-16195634380.3563,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1015618744159.73,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.80879857691949,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,267346658.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2017
IDN,Indonesia,-30633120324.4287,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1042271532988.63,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.19834755924996,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,269951846.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2018
IDN,Indonesia,-30279059752.9683,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1119099871350.2,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.03058460941661,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,272489381.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2019
IDN,Indonesia,-4433269738.48785,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1059054842698.48,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,1.91983527270793,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,274814866.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2020
IDN,Indonesia,3510715050.41252,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1186509691086.73,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,1.56007882983334,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,276758053.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2021
IDN,Indonesia,13215134910.4119,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1319101183380.15,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.20946463714784,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,278830529.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2022
IDN,Indonesia,-2041662020.0125,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1371169301563.62,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.66938654859761,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,281190067.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2023
IDN,Indonesia,-8583487084.55384,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1396300098190.97,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,2.18151273615189,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,283487931.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2024
IND,India,-4601248652.10513,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,468395521654.458,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.0094359104519,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1057922733.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2000
IND,India,1410181566.42622,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,485440139204.171,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.77929312235637,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1077898575.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2001
IND,India,7059496037.43387,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,514939140318.756,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.29715203929563,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1097600380.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2002
IND,India,8772510263.57571,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,607700687237.318,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.80585899528851,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1116803006.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2003
IND,India,780195721.518435,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,709152728830.775,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.76725173477515,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1135991513.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2004
IND,India,-10283543307.9807,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,820383763511.445,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.24634362031922,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1154676322.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2005
IND,India,-9299060317.46279,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,940259888787.721,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.79652337561634,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1172878890.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2006
IND,India,-8075694483.59493,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1216736438834.96,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.37288135593231,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1190676021.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2007
IND,India,-30971987180.9349,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1198895139005.92,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,8.34926704907581,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1207930964.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2008
IND,India,-26186435956.9107,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1341888016994.9,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,10.8823529411764,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1225524753.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2009
IND,India,-54515877624.366,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1675615519484.96,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,11.9893899204244,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1243481564.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2010
IND,India,-62517637221.5214,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1823051829894.55,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,8.91179336483371,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1261224954.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2011
IND,India,-91471245845.723,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1827637590410.41,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,9.47899691419801,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1278674502.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2012
IND,India,-49122670387.7035,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,1856721507621.58,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,10.0178784746102,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1295829511.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2013
IND,India,-27314281992.5893,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2039126479154.52,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.66565671867899,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1312277191.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2014
IND,India,-22456838009.6208,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2103588360044.94,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.90697344127256,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1328024498.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2015
IND,India,-12113787707.3688,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2294796885663.16,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.94821634062141,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1343944296.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2016
IND,India,-38167659223.511,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2651474262755.45,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.32817337461298,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1359657400.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2017
IND,India,-65599439052.6676,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2702929641648.74,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.9388264669163,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1374659064.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2018
IND,India,-29762864650.3281,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2835606256558.19,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.72950573539129,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1389030312.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2019
IND,India,32730048588.2079,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,2674851578587.27,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.62343677628535,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1402617695.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2020
IND,India,-33422359357.9397,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,3167270623260.47,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.13140747176369,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1414203896.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2021
IND,India,-79050941951.3239,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,3346107287730.93,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.69903414079852,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1425423212.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2022
IND,India,-31955497930.2044,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,3638489096033.86,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.64914318907925,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1438069596.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2023
IND,India,-32015418428.3173,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,3909891533858.08,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.95303550973656,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,1450935791.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2024
MEX,Mexico,-18752421871.0,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,742061329749.127,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,9.49156149435403,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,98625552.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2000
MEX,Mexico,-17752510948.0,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,796064590549.136,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,6.36773806235037,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,100099099.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2001
MEX,Mexico,-12398045537.9999,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,810666116401.915,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,5.03072733151295,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,101548624.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2002
MEX,Mexico,-4032619657.99998,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,765549967703.273,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.54690012118718,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,102978515.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2003
MEX,Mexico,-3808647028.00001,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,819459227375.022,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,4.68840884843143,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,104394131.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2004
MEX,Mexico,-5721376165.99999,efc888626d2d34dbd3fb13845f063c2797b10bee78497eb80a99c99eca06ece9,A,917571853529.104,00d3d9e1ada87813a2535c6ee8864299f21ff4e19d2b6d5b1681365f45fccf21,3.98805714597437,dc2adab04e07d26e1bd3d4ca707f5a8e4cbc0224b15d07ef76ea39fbb1504b28,105811504.0,d1c50ab18921d2735885891fcff0c4ad8ebc7786a0e887e95ebc9d5d4d5981b2,marco.global_macro_panel_row.v1,latest_revised_snapshot,2005
